"level","from","to","No of ClimateZones","ClimateZones"
"Phylum","tm7","unassigned",7,"Af, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Phylum","fcpu426","planctomycetes",7,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dwb"
"Phylum","ad3","firmicutes",7,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Phylum","ad3","fcpu426",7,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Phylum","armatimonadetes","fcpu426",7,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Phylum","ad3","nitrospirae",7,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Phylum","2","armatimonadetes",7,"Af, Cfa, Cfb, Dfc, Dwb, Dwc, ET"
"Phylum","cyanobacteria","cyanobacteria",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Phylum","chlorobi","chlorobi",7,"BSk, Cfa, Cfb, Dfa, Dfb, Dwc, EF"
"Phylum","ad3","unassigned",7,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Phylum","ad3","ws3",6,"Af, Am, Cfa, Cfb, Dfa, Dfb"
"Phylum","fbp","verrucomicrobia",6,"Af, Cfa, Csb, Dfa, Dfb, Dwc"
"Phylum","fcpu426","fibrobacteres",6,"Af, Cfb, Csb, Dfa, Dfb, Dfc"
"Phylum","2","tm7",6,"Af, Cfa, Cfb, Dfc, Dwb, ET"
"Phylum","chloroflexi","fbp",6,"BSk, Cfa, Csb, Dfa, Dfb, EF"
"Phylum","fbp","gemmatimonadetes",6,"BSk, Cfa, Csb, Dfa, Dfb, EF"
"Phylum","chloroflexi","fibrobacteres",6,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Phylum","ad3","chlorobi",6,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Phylum","2","verrucomicrobia",5,"Af, Cfa, Dfc, Dwb, ET"
"Phylum","2","bacteroidetes",5,"Af, Cfb, Dfc, Dwb, ET"
"Phylum","cyanobacteria","nitrospirae",5,"Af, Am, Cfa, Cfb, Dwc"
"Phylum","spirochaetes","unassigned",5,"Af, Cfa, Cfb, Dfa, Dfb"
"Phylum","fcpu426","ws3",5,"Af, Am, Cfb, Csb, Dfa"
"Phylum","ad3","cyanobacteria",5,"Af, Cfa, Cfb, Dfa, Dfb"
"Phylum","fibrobacteres","nitrospirae",5,"Cfa, Cfb, Csb, Dfa, Dwc"
"Phylum","chlorobi","firmicutes",5,"Cfa, Cfb, Dfa, Dfb, EF"
"Phylum","firmicutes","ws3",5,"Cfa, Cfb, Csb, Dfb, Dfc"
"Phylum","fibrobacteres","unassigned",5,"Cfb, Csb, Dfb, Dfc, ET"
"Phylum","spirochaetes","ws3",4,"Af, Cfa, Cfb, Csb"
"Phylum","fibrobacteres","ws3",4,"Af, Cfb, Csb, Dfa"
"Phylum","fbp","nitrospirae",4,"Cfa, Dfa, Dfb, EF"
"Phylum","2","actinobacteria",4,"Cfa, Dfc, Dwb, ET"
"Phylum","armatimonadetes","ws3",3,"Af, Cfb, Dfa"
"Phylum","unassigned","ws3",3,"Am, Cfb, Dfa"
"Phylum","armatimonadetes","unassigned",3,"Cfa, Cfb, Dfa"
"Class","6","acidobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","alphaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","alphaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","betaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","actinobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","betaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","chloracidobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","betaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","thermoleophilia","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","phycisphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","phycisphaerae","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","alphaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","chloracidobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","actinobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","betaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","opitutae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","gemmatimonadetes",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","cytophagia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","gemmatimonadetes",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","thermoleophilia","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","opitutae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","gemmatimonadetes",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","spartobacteria","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","chloracidobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","phycisphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","nitrospira",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","deltaproteobacteria","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","pedosphaerae","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","solibacteres","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","cytophagia","deltaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","planctomycetia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","6","6",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","bacilli",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","ellin6529",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","opitutae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","phycisphaerae","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","solibacteres","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","gemmatimonadetes",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","phycisphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gemmatimonadetes","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","phycisphaerae","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","solibacteres","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","6","acidimicrobiia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","alphaproteobacteria","bacilli",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","phycisphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","opitutae","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","saprospirae","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","bacilli","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","cytophagia","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","cytophagia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","cytophagia","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gemmatimonadetes","pedosphaerae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gemmatimonadetes","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","gemmatimonadetes",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","phycisphaerae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","cytophagia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gemmatimonadetes","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","opitutae","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","opitutae","opitutae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","betaproteobacteria","ellin6529",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","phycisphaerae","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","actinobacteria","ellin6529",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","acidimicrobiia","gammaproteobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","gemmatimonadetes",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","opitutae","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","planctomycetia","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","gammaproteobacteria","spartobacteria",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","chloracidobacteria","ellin6529",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","bacilli","thermoleophilia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","spartobacteria","sphingobacteriia",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","cytophagia","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","ellin6529","saprospirae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Class","bacilli","solibacteres",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
